ticket_id,client_id,department,opened_date,resolved_date,sla_hours,priority,agent_id,resolution_hours,sla_met,opened_week,month_opened,ticket_age_days,priority_level,client_name,industry,location,agent_name,team,seniority_level
T0875,C022,Networking,2025-01-15 11:18:23,2025-01-15 15:34:23.682593,48,Medium,A028,4.266856275833333,1,3,2025-01,107,2,Ochoa and Sons,Technology,North John,Stefanie Palmer,Tier 2,Junior
T0876,C001,Cloud Services,2025-03-04 05:03:09,2025-03-04 17:19:56.715906,48,Low,A011,12.279921085,1,10,2025-03,59,1,"Reese, Brown and Carpenter",Education,North Chasefort,Eric Morris,Tier 2,Junior
T0877,C011,IT Support,2024-12-28 15:07:05,2025-01-01 04:05:37.673414,72,Low,A016,84.975742615,0,52,2024-12,125,1,Smith Ltd,Education,Lake Sara,Erica Rich,Tier 3,Senior
T0878,C001,Security,2024-11-10 20:55:50,2024-11-21 17:02:51.781094,48,Medium,A015,260.117161415,0,45,2024-11,173,2,"Reese, Brown and Carpenter",Education,North Chasefort,David Perkins,Tier 1,Junior
T0879,C020,Networking,2024-11-18 05:44:00,2024-11-19 00:07:32.053729,48,Medium,A016,18.392237146944446,1,47,2024-11,165,2,"Garza, Lewis and Wilson",Education,Rodriguezburgh,Erica Rich,Tier 3,Senior
T0880,C035,IT Support,2025-02-08 22:23:08,2025-02-09 05:14:51.221636,48,Medium,A012,6.86200601,1,6,2025-02,83,2,"Hill, Kirby and Alvarado",Retail,Derekchester,Lindsay Cook,Tier 2,Junior
T0881,C039,Cloud Services,2024-12-01 21:55:31,2024-12-03 14:43:54.363560,48,Medium,A019,40.80648987777778,1,48,2024-12,152,2,"Cummings, Hopkins and Williams",Healthcare,Wallacebury,Gina Garcia,Tier 2,Junior
T0882,C013,IT Support,2025-01-30 08:24:27,2025-02-01 23:17:59.352633,48,Low,A022,62.89232017583333,0,5,2025-01,92,1,Larsen-Strickland,Technology,Port Melissafort,Michael Nunez,Tier 2,Junior
T0883,C045,Networking,2025-04-03 04:41:22,2025-04-03 22:19:44.283721,48,Low,A008,17.639523255833332,1,14,2025-04,29,1,"Holmes, Pace and Gomez",Finance,West Carolynberg,Jacqueline Smith,Tier 2,Junior
T0884,C048,Security,2025-04-13 06:26:36,2025-04-13 12:52:58.834420,72,Medium,A011,6.4396762277777775,1,15,2025-04,19,2,Lewis-Cole,Technology,North Patrickville,Eric Morris,Tier 2,Junior
T0885,C019,Cloud Services,2024-12-18 23:12:20,2024-12-19 14:49:49.114288,72,Low,A012,15.624753968888887,1,51,2024-12,135,1,Smith Ltd,Healthcare,Jamesville,Lindsay Cook,Tier 2,Junior
T0886,C011,Networking,2025-01-05 14:35:37,2025-01-06 21:26:47.045213,24,Low,A011,30.852790336944445,0,1,2025-01,117,1,Smith Ltd,Education,Lake Sara,Eric Morris,Tier 2,Junior
T0887,C006,Networking,2025-02-16 16:54:38,2025-02-16 18:56:56.487410,48,Medium,A017,2.038468725,1,7,2025-02,75,2,Ward Ltd,Finance,Dicksonburgh,Brandi Fernandez,Tier 2,Senior
T0888,C040,Cloud Services,2024-11-21 03:51:42,2024-11-23 01:30:31.391361,72,Medium,A022,45.647053155833326,1,47,2024-11,162,2,Graves-Garner,Finance,Nicoleberg,Michael Nunez,Tier 2,Junior
T0889,C039,IT Support,2025-02-09 23:14:14,2025-02-14 10:47:58.251559,24,High,A012,107.56229209972223,0,6,2025-02,82,3,"Cummings, Hopkins and Williams",Healthcare,Wallacebury,Lindsay Cook,Tier 2,Junior
T0890,C043,Security,2025-01-07 15:40:08,2025-01-10 01:44:18.658326,48,High,A014,58.069627312777776,0,2,2025-01,115,3,Clark PLC,Education,Jenniferfurt,Courtney Thompson,Tier 2,Junior
T0891,C013,IT Support,2024-11-30 16:00:18,2024-12-03 07:16:46.204752,72,High,A022,63.27450132,1,48,2024-11,153,3,Larsen-Strickland,Technology,Port Melissafort,Michael Nunez,Tier 2,Junior
T0892,C011,Cloud Services,2024-11-25 10:23:55,2024-11-26 05:43:06.627252,48,Medium,A014,19.31989645888889,1,48,2024-11,158,2,Smith Ltd,Education,Lake Sara,Courtney Thompson,Tier 2,Junior
T0893,C041,Security,2025-05-02 01:14:10,2025-05-02 18:51:19.723914,48,Medium,A018,17.619367753888888,1,18,2025-05,0,2,Brown-Hudson,Education,Karenmouth,Amy Santiago,Tier 2,Senior
T0894,C026,IT Support,2025-03-28 21:05:02,2025-03-30 15:14:45.447525,72,Low,A019,42.16206875694444,1,13,2025-03,35,1,Parker-Mitchell,Retail,South Charles,Gina Garcia,Tier 2,Junior
T0895,C035,Networking,2025-01-08 22:57:41,2025-01-09 02:47:34.897138,24,Medium,A003,3.831638093888889,1,2,2025-01,114,2,"Hill, Kirby and Alvarado",Retail,Derekchester,Michael Lloyd,Tier 1,Junior
T0896,C029,IT Support,2025-02-12 16:43:24,2025-02-13 21:34:17.611504,48,Low,A024,28.848225417777776,1,7,2025-02,79,1,Stuart and Sons,Education,Lake Meghan,Kaitlyn Patrick,Tier 3,Junior
T0897,C047,IT Support,2024-12-11 05:28:03,2024-12-19 17:42:07.662358,24,Medium,A020,204.23462843277775,0,50,2024-12,142,2,Morrison-Reyes,Finance,South Brenda,Alexander Morton,Tier 2,Senior
T0898,C025,Networking,2025-01-29 09:49:37,2025-01-30 10:06:10.912008,48,Medium,A017,24.27608666888889,1,5,2025-01,93,2,Rivera LLC,Healthcare,East Justin,Brandi Fernandez,Tier 2,Senior
T0899,C010,IT Support,2025-01-17 22:39:33,2025-01-24 03:03:02.988625,24,Medium,A029,148.39166350694444,0,3,2025-01,105,2,Thompson Group,Technology,West Loganchester,Sherry Phillips,Tier 1,Senior
T0900,C033,IT Support,2025-03-23 05:24:03,2025-03-23 11:03:34.890085,72,Low,A028,5.658858356944444,1,12,2025-03,40,1,Sullivan Group,Education,Port Dianastad,Stefanie Palmer,Tier 2,Junior
T0901,C043,Networking,2025-01-24 09:58:39,2025-01-24 18:29:55.501742,72,Low,A001,8.521250483888888,1,4,2025-01,98,1,Clark PLC,Education,Jenniferfurt,Lisa Dennis,Tier 3,Mid
T0902,C035,Cloud Services,2025-01-24 17:05:20,2025-01-24 19:08:47.936014,48,Medium,A019,2.057760003888889,1,4,2025-01,98,2,"Hill, Kirby and Alvarado",Retail,Derekchester,Gina Garcia,Tier 2,Junior
T0903,C043,Security,2024-11-11 20:36:22,2024-11-12 13:25:00.261271,48,Medium,A025,16.810628130833333,1,46,2024-11,172,2,Clark PLC,Education,Jenniferfurt,Heather Eaton,Tier 2,Mid
T0904,C016,Security,2025-04-25 20:38:58,2025-04-26 20:52:29.953838,48,Low,A027,24.22554273277778,1,17,2025-04,7,1,Watson-Norton,Finance,East Mark,Timothy Smith,Tier 1,Mid
T0905,C039,Cloud Services,2025-01-25 17:02:21,2025-01-26 15:20:05.434874,48,Medium,A016,22.29567635388889,1,4,2025-01,97,2,"Cummings, Hopkins and Williams",Healthcare,Wallacebury,Erica Rich,Tier 3,Senior
T0906,C030,Networking,2024-12-31 21:46:25,2025-01-02 16:10:36.086426,72,Medium,A012,42.403079562777776,1,1,2024-12,122,2,"Santana, Booth and Spears",Education,North Michele,Lindsay Cook,Tier 2,Junior
T0907,C026,IT Support,2024-11-08 01:23:05,2024-11-13 00:09:24.895844,48,Low,A029,118.77219328999999,0,45,2024-11,175,1,Parker-Mitchell,Retail,South Charles,Sherry Phillips,Tier 1,Senior
T0908,C023,Networking,2024-12-27 07:17:53,2024-12-27 13:40:18.085938,72,Low,A006,6.373634982777777,1,52,2024-12,126,1,Reese and Sons,Education,East Tinaside,Laura Ward,Tier 2,Junior
T0909,C019,IT Support,2025-02-24 07:47:24,2025-02-26 04:10:25.447908,72,Medium,A030,44.38373553,1,9,2025-02,67,2,Smith Ltd,Healthcare,Jamesville,Kathleen Sullivan,Tier 1,Junior
T0910,C033,Networking,2025-04-03 03:14:09,2025-04-08 15:08:04.768682,48,High,A022,131.8988246338889,0,14,2025-04,29,3,Sullivan Group,Education,Port Dianastad,Michael Nunez,Tier 2,Junior
T0911,C021,Cloud Services,2024-11-15 06:42:35,2024-11-17 04:53:35.474496,48,High,A001,46.18346513777778,1,46,2024-11,168,3,Lopez and Sons,Finance,Stephensonbury,Lisa Dennis,Tier 3,Mid
T0912,C002,Cloud Services,2025-03-29 16:33:10,2025-03-31 08:43:03.855636,48,Low,A012,40.16495989888889,1,13,2025-03,34,1,"Dunn, Gomez and Harmon",Technology,Fordhaven,Lindsay Cook,Tier 2,Junior
T0913,C043,Networking,2025-04-06 19:56:28,2025-04-06 22:38:03.906805,48,Medium,A005,2.6933074458333337,1,14,2025-04,26,2,Clark PLC,Education,Jenniferfurt,Kimberly Harvey,Tier 3,Junior
T0914,C031,Networking,2024-12-04 06:32:24,2024-12-08 23:47:57.093331,72,Medium,A027,113.25919259194444,0,49,2024-12,149,2,Serrano-Larsen,Retail,Tonyborough,Timothy Smith,Tier 1,Mid
T0915,C029,Cloud Services,2025-04-21 05:22:40,2025-04-22 23:56:27.471810,48,Medium,A012,42.56318661388889,1,17,2025-04,11,2,Stuart and Sons,Education,Lake Meghan,Lindsay Cook,Tier 2,Junior
T0916,C021,Security,2025-03-29 21:51:00,2025-04-04 09:19:54.255082,48,Low,A014,131.48173752277776,0,13,2025-03,34,1,Lopez and Sons,Finance,Stephensonbury,Courtney Thompson,Tier 2,Junior
T0917,C049,IT Support,2025-03-08 23:57:43,2025-03-09 08:35:46.031933,48,Low,A022,8.634175536944444,1,10,2025-03,55,1,Thomas Ltd,Finance,Cabreraport,Michael Nunez,Tier 2,Junior
T0918,C042,IT Support,2024-11-08 15:31:26,2024-11-08 18:28:22.182621,48,Medium,A010,2.9489396169444446,1,45,2024-11,175,2,"Martinez, Ramirez and Bailey",Healthcare,Williamsville,Donna Osborne DVM,Tier 2,Junior
T0919,C007,IT Support,2025-03-12 09:40:22,2025-03-13 23:15:36.116167,48,Low,A003,37.58725449083333,1,11,2025-03,51,1,Ortega-Guerrero,Retail,North Ricardo,Michael Lloyd,Tier 1,Junior
T0920,C015,Security,2025-04-09 00:03:40,2025-04-09 09:50:54.549838,48,Low,A015,9.787374954999999,1,15,2025-04,24,1,Watson LLC,Education,Josephhaven,David Perkins,Tier 1,Junior
T0921,C003,Cloud Services,2025-01-14 19:47:03,2025-01-18 16:24:32.218299,72,Low,A026,92.62478286083334,0,3,2025-01,108,1,Herrera Inc,Retail,Erikahaven,Dan Ryan,Tier 3,Senior
T0922,C021,Security,2024-12-26 01:25:53,2024-12-26 08:58:08.817250,48,Low,A023,7.5377270138888885,1,52,2024-12,127,1,Lopez and Sons,Finance,Stephensonbury,Zachary Adams,Tier 3,Senior
T0923,C009,Cloud Services,2025-04-12 19:58:15,2025-04-14 07:14:46.734735,72,Low,A021,35.27548187083333,1,15,2025-04,20,1,Henry-Miller,Retail,Port Joshuashire,Dakota Smith,Tier 2,Senior
T0924,C038,Networking,2025-01-15 01:06:28,2025-01-15 03:30:14.243989,24,Low,A024,2.3961788858333333,1,3,2025-01,107,1,Johnson-Daniels,Technology,North Christopher,Kaitlyn Patrick,Tier 3,Junior
T0925,C010,Security,2024-11-14 06:05:46,2024-11-15 17:49:08.934125,48,Medium,A008,35.723037256944444,1,46,2024-11,169,2,Thompson Group,Technology,West Loganchester,Jacqueline Smith,Tier 2,Junior
T0926,C012,IT Support,2025-01-12 03:24:58,2025-01-12 20:18:17.214228,24,Low,A026,16.888670618888888,1,2,2025-01,110,1,Dominguez-Steele,Retail,Georgemouth,Dan Ryan,Tier 3,Senior
T0927,C036,IT Support,2024-12-26 19:20:48,2024-12-29 15:12:15.155656,48,Low,A006,67.85754323777778,0,52,2024-12,127,1,Medina-Taylor,Technology,New Joshuabury,Laura Ward,Tier 2,Junior
T0928,C018,Networking,2025-04-05 07:54:42,2025-04-07 15:15:21.785650,72,Medium,A014,55.344384902777776,1,14,2025-04,27,2,"Turner, Cameron and Woodard",Technology,Port Crystalville,Courtney Thompson,Tier 2,Junior
T0929,C028,Security,2024-12-31 00:22:02,2024-12-31 16:31:49.465492,48,Medium,A015,16.16318485888889,1,1,2024-12,123,2,"Lee, Frye and Gonzalez",Finance,Butlermouth,David Perkins,Tier 1,Junior
T0930,C028,IT Support,2024-11-19 02:40:55,2024-11-20 04:18:30.727222,48,Low,A025,25.626590895,1,47,2024-11,164,1,"Lee, Frye and Gonzalez",Finance,Butlermouth,Heather Eaton,Tier 2,Mid
T0931,C008,Networking,2024-11-17 20:52:53,2024-11-18 01:51:17.005978,72,Medium,A016,4.973334993888889,1,46,2024-11,166,2,"Taylor, Graham and Bradley",Retail,Williamsport,Erica Rich,Tier 3,Senior
T0932,C005,IT Support,2024-12-10 18:32:07,2024-12-11 00:23:09.463087,48,Low,A018,5.850684190833333,1,50,2024-12,143,1,Molina and Sons,Technology,Clarkport,Amy Santiago,Tier 2,Senior
T0933,C045,Networking,2025-03-01 19:54:40,2025-03-05 00:34:16.245548,48,Medium,A012,76.66006820777777,0,9,2025-03,62,2,"Holmes, Pace and Gomez",Finance,West Carolynberg,Lindsay Cook,Tier 2,Junior
T0934,C011,Security,2024-12-30 10:11:40,2024-12-30 13:49:09.135348,48,High,A021,3.6247598188888888,1,1,2024-12,123,3,Smith Ltd,Education,Lake Sara,Dakota Smith,Tier 2,Senior
T0935,C045,Cloud Services,2025-03-13 14:03:58,2025-03-15 21:51:57.451180,72,Medium,A001,55.79984755,1,11,2025-03,50,2,"Holmes, Pace and Gomez",Finance,West Carolynberg,Lisa Dennis,Tier 3,Mid
T0936,C023,Cloud Services,2024-11-30 03:23:54,2024-12-01 04:41:53.153899,72,Medium,A018,25.299764971944445,1,48,2024-11,153,2,Reese and Sons,Education,East Tinaside,Amy Santiago,Tier 2,Senior
T0937,C033,Security,2024-12-27 19:17:36,2024-12-31 03:07:36.709324,48,Medium,A020,79.83353036777778,0,52,2024-12,126,2,Sullivan Group,Education,Port Dianastad,Alexander Morton,Tier 2,Senior
T0938,C026,Security,2024-11-11 15:58:43,2024-11-15 16:36:22.975585,24,Low,A003,96.62777099583333,0,46,2024-11,172,1,Parker-Mitchell,Retail,South Charles,Michael Lloyd,Tier 1,Junior
T0939,C023,Cloud Services,2025-01-12 04:07:47,2025-01-13 09:40:30.273464,48,High,A016,29.54535374,1,2,2025-01,110,3,Reese and Sons,Education,East Tinaside,Erica Rich,Tier 3,Senior
T0940,C045,Networking,2025-04-18 02:52:59,2025-04-20 02:58:19.670126,72,Low,A023,48.089075035,1,16,2025-04,14,1,"Holmes, Pace and Gomez",Finance,West Carolynberg,Zachary Adams,Tier 3,Senior
T0941,C040,IT Support,2025-02-13 02:47:58,2025-02-19 01:54:06.477607,72,High,A001,143.10235489083334,0,7,2025-02,78,3,Graves-Garner,Finance,Nicoleberg,Lisa Dennis,Tier 3,Mid
T0942,C023,Security,2025-04-07 12:28:59,2025-04-08 09:29:05.880950,48,Medium,A030,21.001911375000002,1,15,2025-04,25,2,Reese and Sons,Education,East Tinaside,Kathleen Sullivan,Tier 1,Junior
T0943,C015,IT Support,2024-12-30 22:14:24,2025-01-05 12:13:38.195176,48,Medium,A007,133.98727643777778,0,1,2024-12,123,2,Watson LLC,Education,Josephhaven,Veronica Vargas,Tier 1,Junior
T0944,C018,Cloud Services,2024-11-23 11:42:33,2024-11-25 02:24:33.461286,48,Medium,A008,38.700128135,1,47,2024-11,160,2,"Turner, Cameron and Woodard",Technology,Port Crystalville,Jacqueline Smith,Tier 2,Junior
T0945,C048,Cloud Services,2025-01-24 03:50:47,2025-01-24 17:56:47.782748,48,Medium,A027,14.100217429999999,1,4,2025-01,98,2,Lewis-Cole,Technology,North Patrickville,Timothy Smith,Tier 1,Mid
T0946,C031,IT Support,2024-12-28 01:53:55,2024-12-30 10:53:18.678667,48,Medium,A016,56.98991074083333,0,52,2024-12,125,2,Serrano-Larsen,Retail,Tonyborough,Erica Rich,Tier 3,Senior
T0947,C020,IT Support,2025-04-10 01:56:48,2025-04-10 08:39:32.730291,48,High,A028,6.7124250808333334,1,15,2025-04,22,3,"Garza, Lewis and Wilson",Education,Rodriguezburgh,Stefanie Palmer,Tier 2,Junior
T0948,C025,Networking,2025-04-21 05:25:38,2025-04-23 01:19:30.595286,48,Low,A006,43.897943135,1,17,2025-04,11,1,Rivera LLC,Healthcare,East Justin,Laura Ward,Tier 2,Junior
T0949,C006,IT Support,2025-03-20 20:28:52,2025-03-25 15:00:55.390201,48,Medium,A002,114.53427505583332,0,12,2025-03,43,2,Ward Ltd,Finance,Dicksonburgh,Michelle Henderson,Tier 3,Senior
T0950,C035,IT Support,2024-11-25 12:51:23,2024-12-01 05:05:39.207382,24,Low,A018,136.2378353838889,0,48,2024-11,158,1,"Hill, Kirby and Alvarado",Retail,Derekchester,Amy Santiago,Tier 2,Senior
T0951,C024,IT Support,2024-12-19 10:19:08,2024-12-21 22:28:23.106975,48,Low,A001,60.154196381944445,0,51,2024-12,134,1,"Davis, Craig and Griffith",Healthcare,Rodriguezside,Lisa Dennis,Tier 3,Mid
T0952,C043,Networking,2025-02-08 06:07:30,2025-02-08 16:36:50.623106,24,High,A002,10.489061973888889,1,6,2025-02,83,3,Clark PLC,Education,Jenniferfurt,Michelle Henderson,Tier 3,Senior
T0953,C025,Cloud Services,2025-04-10 18:56:10,2025-04-12 18:16:06.738553,72,Low,A009,47.33242737583333,1,15,2025-04,22,1,Rivera LLC,Healthcare,East Justin,Rachel Fletcher,Tier 2,Senior
T0954,C034,Cloud Services,2025-04-12 19:21:26,2025-04-14 12:06:19.276312,24,Low,A023,40.74813230888889,0,15,2025-04,20,1,Johnson-Baldwin,Healthcare,Yangborough,Zachary Adams,Tier 3,Senior
T0955,C045,Networking,2024-11-13 09:47:34,2024-11-14 09:06:22.661185,48,Medium,A006,23.313516995833336,1,46,2024-11,170,2,"Holmes, Pace and Gomez",Finance,West Carolynberg,Laura Ward,Tier 2,Junior
T0956,C039,Security,2024-12-27 04:37:28,2024-12-29 02:29:36.626422,24,Low,A030,45.869062895,0,52,2024-12,126,1,"Cummings, Hopkins and Williams",Healthcare,Wallacebury,Kathleen Sullivan,Tier 1,Junior
T0957,C024,Cloud Services,2024-11-03 11:20:39,2024-11-05 23:34:48.078525,48,Medium,A015,60.235855145833334,0,44,2024-11,180,2,"Davis, Craig and Griffith",Healthcare,Rodriguezside,David Perkins,Tier 1,Junior
T0958,C045,IT Support,2025-02-19 17:21:58,2025-02-20 16:53:31.914989,72,Low,A017,23.526087496944445,1,8,2025-02,72,1,"Holmes, Pace and Gomez",Finance,West Carolynberg,Brandi Fernandez,Tier 2,Senior
T0959,C005,Security,2024-11-10 00:22:03,2024-11-10 01:20:38.335959,24,Medium,A015,0.9764822108333333,1,45,2024-11,174,2,Molina and Sons,Technology,Clarkport,David Perkins,Tier 1,Junior
T0960,C013,Cloud Services,2024-11-26 02:20:02,2024-11-28 06:32:45.731378,48,High,A010,52.212147605,0,48,2024-11,157,3,Larsen-Strickland,Technology,Port Melissafort,Donna Osborne DVM,Tier 2,Junior
T0961,C003,Cloud Services,2024-11-28 04:57:31,2024-11-28 16:10:34.105400,24,Medium,A009,11.217529277777778,1,48,2024-11,155,2,Herrera Inc,Retail,Erikahaven,Rachel Fletcher,Tier 2,Senior
T0962,C037,IT Support,2024-12-23 03:34:47,2024-12-23 10:41:13.592436,24,Low,A004,7.107386787777777,1,52,2024-12,130,1,Bowen-Jones,Retail,East Alicia,Michelle Allen,Tier 3,Mid
T0963,C010,Cloud Services,2025-02-26 12:50:07,2025-02-27 22:06:42.968350,48,Medium,A020,33.276657875,1,9,2025-02,65,2,Thompson Group,Technology,West Loganchester,Alexander Morton,Tier 2,Senior
T0964,C023,Security,2025-03-09 06:14:26,2025-03-10 16:41:55.654442,48,High,A007,34.458237345,1,10,2025-03,54,3,Reese and Sons,Education,East Tinaside,Veronica Vargas,Tier 1,Junior
T0965,C026,Security,2025-03-19 13:20:27,2025-03-19 17:32:16.402726,48,High,A025,4.197056312777778,1,12,2025-03,44,3,Parker-Mitchell,Retail,South Charles,Heather Eaton,Tier 2,Mid
T0966,C017,IT Support,2024-11-08 00:23:32,2024-11-08 08:17:59.144828,48,Medium,A013,7.90754023,1,45,2024-11,176,2,Pollard-Simmons,Education,South Codyfurt,Tyler Rivera,Tier 2,Senior
T0967,C006,Security,2025-02-14 19:52:53,2025-02-15 22:42:37.471283,48,Medium,A018,26.829019800833336,1,7,2025-02,77,2,Ward Ltd,Finance,Dicksonburgh,Amy Santiago,Tier 2,Senior
T0968,C005,Security,2025-03-18 22:05:36,2025-03-19 09:12:02.584254,48,Medium,A028,11.107384515,1,12,2025-03,45,2,Molina and Sons,Technology,Clarkport,Stefanie Palmer,Tier 2,Junior
T0969,C016,Cloud Services,2025-04-06 13:10:48,2025-04-07 04:13:51.664112,24,High,A004,15.051017808888888,1,14,2025-04,26,3,Watson-Norton,Finance,East Mark,Michelle Allen,Tier 3,Mid
T0970,C035,Security,2025-03-15 17:47:09,2025-03-18 21:52:01.899330,48,Low,A019,76.081360925,0,11,2025-03,48,1,"Hill, Kirby and Alvarado",Retail,Derekchester,Gina Garcia,Tier 2,Junior
T0971,C019,IT Support,2025-03-23 21:33:05,2025-03-30 03:48:07.260756,48,Low,A015,150.25062798777776,0,12,2025-03,40,1,Smith Ltd,Healthcare,Jamesville,David Perkins,Tier 1,Junior
T0972,C018,Cloud Services,2024-12-11 19:02:49,2024-12-12 09:59:00.261875,72,Medium,A019,14.936461631944443,1,50,2024-12,142,2,"Turner, Cameron and Woodard",Technology,Port Crystalville,Gina Garcia,Tier 2,Junior
T0973,C013,Security,2024-12-23 09:14:05,2024-12-27 13:14:09.332513,48,High,A002,100.00120347583334,0,52,2024-12,130,3,Larsen-Strickland,Technology,Port Melissafort,Michelle Henderson,Tier 3,Senior
T0974,C018,Security,2024-12-05 07:16:22,2024-12-05 22:37:21.712489,72,High,A030,15.349920135833333,1,49,2024-12,148,3,"Turner, Cameron and Woodard",Technology,Port Crystalville,Kathleen Sullivan,Tier 1,Junior
T0975,C024,Security,2024-11-08 19:47:46,2024-11-09 15:08:06.029754,48,Medium,A019,19.33889715388889,1,45,2024-11,175,2,"Davis, Craig and Griffith",Healthcare,Rodriguezside,Gina Garcia,Tier 2,Junior
T0976,C011,Networking,2025-03-17 14:49:33,2025-03-18 08:21:45.701813,24,Low,A019,17.536861614722223,1,12,2025-03,46,1,Smith Ltd,Education,Lake Sara,Gina Garcia,Tier 2,Junior
T0977,C039,Networking,2025-03-23 12:00:33,2025-03-29 14:09:07.525626,48,High,A019,146.142923785,0,12,2025-03,40,3,"Cummings, Hopkins and Williams",Healthcare,Wallacebury,Gina Garcia,Tier 2,Junior
T0978,C007,IT Support,2024-11-02 09:51:58,2024-11-08 05:44:42.566633,48,High,A029,139.87904628694443,0,44,2024-11,181,3,Ortega-Guerrero,Retail,North Ricardo,Sherry Phillips,Tier 1,Senior
T0979,C004,Security,2024-12-12 19:26:47,2024-12-15 12:28:20.780529,48,High,A022,65.02605014694444,0,50,2024-12,141,3,"Wheeler, Beasley and Knight",Technology,North Louisborough,Michael Nunez,Tier 2,Junior
T0980,C001,Security,2025-01-19 02:50:49,2025-01-19 20:27:35.449615,72,Low,A007,17.612902670833332,1,3,2025-01,103,1,"Reese, Brown and Carpenter",Education,North Chasefort,Veronica Vargas,Tier 1,Junior
T0981,C011,Networking,2024-11-21 16:48:42,2024-11-22 16:01:16.005931,24,Medium,A018,23.209446091944447,1,47,2024-11,162,2,Smith Ltd,Education,Lake Sara,Amy Santiago,Tier 2,Senior
T0982,C017,Security,2024-11-22 00:55:19,2024-11-23 01:35:06.863918,48,Medium,A016,24.663295532777777,1,47,2024-11,161,2,Pollard-Simmons,Education,South Codyfurt,Erica Rich,Tier 3,Senior
T0983,C035,Cloud Services,2025-03-25 00:03:45,2025-03-28 12:59:35.226330,72,Medium,A016,84.93061842499999,0,13,2025-03,39,2,"Hill, Kirby and Alvarado",Retail,Derekchester,Erica Rich,Tier 3,Senior
T0984,C017,Cloud Services,2025-04-21 06:50:36,2025-04-23 16:09:36.865765,48,Medium,A023,57.316907156944445,0,17,2025-04,11,2,Pollard-Simmons,Education,South Codyfurt,Zachary Adams,Tier 3,Senior
T0985,C050,Security,2025-03-17 04:55:55,2025-03-19 02:22:37.188474,48,Low,A027,45.44505235388889,1,12,2025-03,46,1,Alvarado Ltd,Education,Port Davidville,Timothy Smith,Tier 1,Mid
T0986,C008,Security,2024-11-06 00:23:01,2024-11-08 06:57:03.621712,48,Low,A015,54.56739492,0,45,2024-11,178,1,"Taylor, Graham and Bradley",Retail,Williamsport,David Perkins,Tier 1,Junior
T0987,C040,Cloud Services,2025-04-22 02:05:40,2025-04-26 01:40:39.735110,24,Medium,A030,95.58325975277778,0,17,2025-04,10,2,Graves-Garner,Finance,Nicoleberg,Kathleen Sullivan,Tier 1,Junior
T0988,C034,Networking,2024-12-09 12:54:15,2024-12-14 09:18:01.026488,48,Low,A014,116.39611846888889,0,50,2024-12,144,1,Johnson-Baldwin,Healthcare,Yangborough,Courtney Thompson,Tier 2,Junior
T0989,C007,IT Support,2025-03-09 23:48:22,2025-03-10 20:02:57.663046,48,Low,A029,20.243239735,1,10,2025-03,54,1,Ortega-Guerrero,Retail,North Ricardo,Sherry Phillips,Tier 1,Senior
